id,name,text,trans
0000000000000,咲季,有村先輩、おはようございます。,
0000000000000,一同,おはようございます、麻央センパイ。,
0000000000000,麻央,やあ、おはよう。\n『H.I.F』が終わったばかりなのに、\n早朝マラソンとは感心だね。,
0000000000000,咲季,休んでなんていられません。,
0000000000000,清夏,そーそー。先輩たちに、\nあんなすっごいパフォーマンスを\n見せられちゃったらさー。,
0000000000000,リーリヤ,心の火が……\n燃え上がってます！,
0000000000000,咲季,有村先輩、あらためて――,
0000000000000,一同,『H.I.F』優勝、\nおめでとうございます！,
0000000000000,麻央,ふふ、ありがとう。,
0000000000000,{user},『<r\=プリマステラ>一番星</r>』になって、\n見える景色は変わりましたか？,
0000000000000,麻央,……そうですね。\n正直、まだ実感はなくて……,
0000000000000,麻央,ただ、『<r\=プリマステラ>一番星</r>』としての\n責任は感じます。,
0000000000000,麻央,みんなの憧れと期待を背負う、\nトップアイドルになれているのかって。,
0000000000000,{user},大丈夫ですよ。,
0000000000000,{user},みんなの憧れを受け止めて、\nますますあなたらしく光り輝く、,
0000000000000,{user},それが、俺の惚れ込んだ、\n有村麻央というアイドルです。,
0000000000000,麻央,プ、プロデューサー……,
0000000000000,麻央,ありがとうございます。,
0000000000000,{user},さて、麻央さんの『<r\=プリマステラ>一番星</r>』としての\n最初の仕事ですが、,
0000000000000,{user},100プロから、対談インタビューの\n依頼が来ています。,
0000000000000,麻央,対談？　誰とですか？,
0000000000000,{user},前『<r\=プリマステラ>一番星</r>』との対談です。,
0000000000000,麻央,星南と？,
0000000000000,{user},3連覇の偉業を成し遂げた\n偉大な『<r\=プリマステラ>一番星</r>』と、\nそれを破った新星の対談。,
0000000000000,{user},これから100プロに所属する、\n麻央さんのお披露目をしつつ、\n十王星南のプロモーションにもなる。,
0000000000000,麻央,……さすが十王社長、\n抜け目がありませんね。,
0000000000000,麻央,星南と対談、か……\n……緊張するな。,
0000000000000,{user},教室で話しているのでは？,
0000000000000,麻央,それは、そうなんですけどね。,
0000000000000,麻央,クラスメイトの星南と、\nアイドルの星南は、\nボクの中で同じじゃなくて。,
0000000000000,麻央,アイドルの星南は、\nずっと、ボクの憧れで――,
0000000000000,麻央,ステージでスポットライトを\n浴びる彼女の姿に、,
0000000000000,麻央,どこか、あの人を重ねていた。,
0000000000000,{user},……――,
0000000000000,麻央,……そうですね。今は、\nアイドルの星南とも、\n素直に向き合えると思います。,
0000000000000,麻央,彼女と話したいこともあるし、\n教えてほしいこともたくさんある。,
0000000000000,麻央,アイドル十王星南の光、\n受け止めてきます。,
info,adv_cidol-amao-3-018_01.txt,,
译者,,,
