id,name,text,trans
0000000000000,広,青く、青く……\nわたしたちの頭上に広がる空。,
0000000000000,広,肌を焦がすような太陽。\n流れ出す汗。,
0000000000000,広,あたり一面は、ひまわり畑。,
0000000000000,広,そんな夏の光景に立つ、\n白いワンピースを着た少女が<em>ふたり</em>。,
0000000000000,広,現実離れした雰囲気で、たのしい。,
0000000000000,美鈴,篠澤さんが満足そうでよかったです。,
0000000000000,美鈴,とってもお似合いですよ、\nその白いワンピース。,
0000000000000,広,美鈴も。すごく可愛らしい。,
0000000000000,美鈴,まあ……ありがとうございます。,
0000000000000,美鈴,お揃いの色のお洋服でひまわり畑に\n行こう、と誘われたときは、,
0000000000000,美鈴,少し驚きましたが……\n来てよかったです。,
0000000000000,美鈴,こんなに素敵な風景を、\n仲の良いお友達と観られて――,
0000000000000,美鈴,またひとつ、夏の思い出が増えました。\nひまわりとは、何かと縁がありますね。,
0000000000000,美鈴,あのひまわり、大きいですね。\n篠澤さん、写真を撮りにいきましょ――,
0000000000000,広,あ、暑い……あれ？　いつのまにか、\n近くに千奈がいる……背、伸びた、ね。,
0000000000000,美鈴,篠澤さん！？　それ、ひまわりですっ。,
0000000000000,広,はぁ、はぁぁ…………\n真夏の暑さを、甘くみてた……,
0000000000000,美鈴,倒れてしまう前に、そこの日陰で\n休みましょう。歩けますか？,
0000000000000,広,うん。いい雰囲気を最後まで\n維持できなくて……無念。,
0000000000000,美鈴,ふふ。これも、わたしたちらしい、\n大切な思い出のひとつになりますよ。,
info,adv_csprt-3-0107_01.txt,,
译者,,,
