id,name,text,trans
0000000000000,千奈,皆さん、おはようございます！,
0000000000000,生徒たち,千奈ちゃんだ～～～～～～～～♪\nかわい～～♡\nおはよぉ～～～～！,
0000000000000,千奈,うふふ……\n本日も健やかに過ごしましょう。,
0000000000000,生徒たち,はぁ～～～いっ♪\n千奈ちゃんもがんばって！,
0000000000000,千奈,はいっ、がんばりますわっ！,
0000000000000,千奈,『<r\=プリマステラ>一番星</r>』の務め……\nこんな感じで良いのでしょうか……？,
0000000000000,佑芽,ん～、星南先輩のときは――,
0000000000000,星南,皆さん、おはよう。,
0000000000000,生徒たち,きゃ～～～～～～～～～～～～っ♡\nおはようございます、会長！,
0000000000000,佑芽,――だいぶ違う感じだったよね。,
0000000000000,千奈,ウッ……わたくしも、\n薄々そう思っておりましたわ。,
0000000000000,千奈,あれは学園一のアイドルへの畏敬、\nというよりも……,
0000000000000,広,「千奈ちゃん可愛い～♡」って、\n全校生徒に愛でられてる感じ。,
0000000000000,千奈,あっ……あっ……\nいけませんわ、いけませんわ。,
0000000000000,千奈,『<r\=プリマステラ>一番星</r>』としての威厳が……っ。,
0000000000000,美鈴,ふふ……これは困りましたね。,
0000000000000,美鈴,わたしたち生徒会の長であるあなたが、\n生徒たちに舐められるなど。,
0000000000000,美鈴,あってはならないことですよ？,
0000000000000,佑芽,よぉ～しっ、それなら！,
0000000000000,佑芽,つよつよ生徒会長モードでいこう、\n千奈ちゃん！,
0000000000000,千奈,つよつよ生徒会長モード……\nや、やってみますわ！,
0000000000000,千奈,秦谷さん！　花海さん！　篠澤さん！\n行きますわよ！,
0000000000000,千奈,ほ～っほっほっほ！　\nお～っほっほっほ！,
0000000000000,千奈,初星学園次期生徒会長にして、\n『<r\=プリマステラ>一番星</r>』！,
0000000000000,千奈,わたくしが倉本千奈ですわ～～～♪,
0000000000000,佑芽,ひかえおろ～～～～～～～～う♪,
0000000000000,美鈴,まあ……ちょっと離れて歩きますね。,
0000000000000,千奈,篠澤さん、\nこんな感じでいかがでしょう？,
0000000000000,広,いいね。これは超貴重なお宝動画。\n大ウケ間違いなし。,
0000000000000,千奈,うふふ……わたくし、\nなかなかやりますわね。,
0000000000000,燕,く、倉本！　貴様ら……\nこの騒ぎは何事だ！？,
0000000000000,美鈴,まあ、副会長。ご覧の通りです。,
0000000000000,佑芽,『<r\=プリマステラ>一番星</r>』千奈ちゃんが\n大名行列をしてたんですよ～♪,
0000000000000,燕,だいみょ……バラエティ番組の撮影か？,
0000000000000,広,ちっちっちっ…………ノウ。,
0000000000000,佑芽,千奈ちゃん大名行列は、あたしたちの\nオリジナルコンテンツですッ！,
0000000000000,燕,いますぐやめろ！,
0000000000000,燕,まったく貴様らは……\n来年度の生徒会が心配になってきたぞ。,
info,adv_cidol-kcna-3-018_02.txt,,
译者,,,
