id,name,text,trans
0000000000000,あさり先生,{user}くん。\n今日はとっても大事な授業をします。,
0000000000000,あさり先生,『Hatsuboshi IDOL FESTIVAL』――\n『H.I.F』についてです。,
0000000000000,あさり先生,初星学園最大のイベントである\n『H.I.F』ですが、,
0000000000000,あさり先生,今冬は、ルールにいくつかの調整が\n入ります。,
0000000000000,あさり先生,出場アイドルを例年よりも\nさらに厳選し、,
0000000000000,あさり先生,ソロとユニットによる\n部門分けがなくなります。,
0000000000000,あさり先生,次の『H.I.F』は、\nいつもよりもずっと、ずっと――……,
0000000000000,あさり先生,ハイレベルな大会になることでしょう！,
0000000000000,{user},望むところです。,
0000000000000,あさり先生,きみならきっと、\nそう言うと思っていました。,
0000000000000,あさり先生,新ルールについては、\n順次説明していきますが、,
0000000000000,あさり先生,まずはより厳しくなった、\n『H.I.F<r\=セレクション>選抜試験</r>』について。,
0000000000000,あさり先生,『H.I.F』の参加資格を得るためには、,
0000000000000,あさり先生,3回ある試験に参加し、\n好成績をおさめる必要があります。,
0000000000000,{user},トップアイドル十王星南も、ですか？,
0000000000000,あさり先生,ぜひ出場していただきたいです。\n参加アイドル全員の模範として。,
0000000000000,あさり先生,今冬の<r\=セレクション>『選抜試験』</r>は、いわば――,
0000000000000,あさり先生,<r\=トップアイドル>『一番星』</r>十王星南への挑戦者を選ぶ、\n地獄の試練なんですから！,
0000000000000,あさり先生,挑戦者たちの、\n度肝を抜いてあげてくださいね。,
0000000000000,あさり先生,それが、王者の役目ですよ。,
info,adv_pstory_003_jsna_world-explanation-selection.txt,,
译者,,,
