id,name,text,trans
0000000000000,星南,……お子様ランチって、\n大人は食べられないのかしら。,
0000000000000,{user},……日替わりランチと、\nコーヒーでいいですか？,
0000000000000,星南,む、無視しないで頂戴！,
0000000000000,星南,……私だって、お子様ランチが\n子ども用なのは知っているわ。,
0000000000000,星南,でも、ファミレスならではの料理だし、\n一度は食べてみたいじゃない。,
select,,店員に\n聞いてみます,
select,,気持ちは\n分かります,
select,,作りましょうか？,
0000000000000,{user},店によっては、大人でも注文できます。\nちょっと聞いてみますね。,
0000000000000,星南,待って！　大人がお子様ランチを\n注文するのは……その……,
0000000000000,星南,……恥ずかしいじゃないっ！,
0000000000000,{user},（どうしろと……！？）,
0000000000000,星南,でも、体験はしてみたい……くっ！\n私はどうしたらいいの！？,
0000000000000,{user},幼い頃に食べたとき、\n旗がついているのが嬉しかったですね。,
0000000000000,星南,……あなた、食べたことあるの！？,
0000000000000,{user},（しまった、\n　好奇心に火をつけてしまった！）,
0000000000000,星南,ハンバーグはケチャップなの！？\nプリンにサクランボは乗っているの！？,
0000000000000,星南,他にも知りたいことがいっぱいあるわ。\nふふっ、長い昼食になりそうねっ！,
0000000000000,{user},そこまで難しい料理ではないので、\n気になるのでしたら、今度作りますよ。,
0000000000000,星南,……あ、あなた、\nもしかして天才シェフなのっ！？,
0000000000000,{user},（お子様ランチを\n　作れるだけで……！？）,
0000000000000,星南,グリーンピースが乗ったピラフ……\n色んな形のフライドポテト……,
0000000000000,星南,どんな味がするのかしら……作る日が\n決まったら、すぐに知らせて頂戴！,
info,adv_pevent_003_jsna_activity_021.txt,,
译者,,,
