id,name,text,trans
0000000000000,{user},お疲れ様です、秦谷さん。\nいい仕事ぶりでしたね。,
0000000000000,{user},午後の撮影も、\nこの調子でお願いします。,
0000000000000,美鈴,……本当にそう思っていますか？,
0000000000000,{user},もちろん。スイムウェアのCMとして、\n申し分ない映像に仕上がる。\nそう確信していますよ。,
0000000000000,美鈴,今回の大型タイアップ企画は、\n初星学園にとって大事な仕事。,
0000000000000,美鈴,もっと……適任のアイドルが\nいたのではないでしょうか？,
0000000000000,{user},………………………………………………,
0000000000000,美鈴,……なんですか？　\nその驚いたリアクションは。,
0000000000000,{user},いえ……まさか秦谷さんに向かって\n『この台詞』を言うことになるとは\n思わなかったので。,
0000000000000,{user},自信を持ってください。,
0000000000000,美鈴,！？,
0000000000000,美鈴,自信がないわけでは……ありません。,
0000000000000,美鈴,今回に限っては、より適性のある\nアイドルがいるのでは、と。\nそう思っただけです。,
0000000000000,{user},いませんよ。,
0000000000000,美鈴,えっ？,
0000000000000,{user},最高の人材だからこそ、\nあなたが第一弾に選ばれたんです。,
0000000000000,美鈴,先方からの要望は、フレッシュな\n健康美を持つアイドルだったという\nではありませんか。,
0000000000000,美鈴,華奢で色白なわたしとは、\nイメージが違います。,
0000000000000,美鈴,夏の海との相性も……よくないです。,
0000000000000,{user},まったくそんなことはありません。\nそれに100歩譲って、秦谷美鈴と\n夏の海の相性が悪かったとしても。,
0000000000000,{user},やはりなんの問題もありません。\n完璧にオーダー通りのアイドルよりも、\n秦谷美鈴の方が上だからです。,
0000000000000,美鈴,…………あなたが。,
0000000000000,美鈴,わたしのことを……\n好きすぎるだけです。,
0000000000000,{user},それは違います。,
0000000000000,美鈴,むっ。,
0000000000000,{user},秦谷美鈴は、全宇宙でもっとも\n美しいアイドルです。,
0000000000000,美鈴,……よ、よくもそんな台詞を……\nかけらも照れずに言えますね。,
0000000000000,{user},1＋1＝2を説明するのに、どうして\n照れる必要があるんですか？,
0000000000000,{user},ただ、残念ながら……世界でその真実を\n知る者はまだ多くない。だから――,
0000000000000,{user},我々の手で<r\=けいもう>啓蒙</r>してやるんです。,
0000000000000,美鈴,アイドル活動の話ですよね？,
0000000000000,{user},もちろん。,
0000000000000,美鈴,はぁ……恥じらって損をした気分です。,
0000000000000,美鈴,……まさか、そこまで深く信望されて\nいるとは思っていませんでした。,
0000000000000,美鈴,悪くない気分です。,
0000000000000,美鈴,……どうやら、わたし自身に\n啓蒙が足りていなかったようですね。,
0000000000000,美鈴,あなたを信じます、プロデューサー。,
0000000000000,美鈴,夏の海が舞台でも……\n秦谷美鈴の魅力で、\n皆さんの<r\=もう>蒙</r>を<r\=ひら>啓</r>いていきましょう。,
info,adv_cidol-hmsz-3-020_02.txt,,
译者,,,
