id,name,text,trans
0000000000000,アイドル科の生徒A,あの、紫雲さん。\nちょっといいかな？,
0000000000000,清夏,なになに、どしたの～？,
0000000000000,アイドル科の生徒A,メイクのコツ、教えてほしくて……！,
0000000000000,アイドル科の生徒B,よかったら、あたしも！,
0000000000000,清夏,いいよ～！\nみんな、ギャルにしたげる！,
0000000000000,アイドル科の生徒C,紫雲さん、ファッションについて\n相談があって……,
0000000000000,アイドル科の生徒D,あの、一緒にダンスレッスンとか\nどうかなっ！？,
0000000000000,清夏,はいは～い！\nちょっと待ってね～！,
0000000000000,リーリヤ,清夏ちゃん、大人気だなぁ……。,
0000000000000,ことね,元々コミュ力高いし、そこに『<r\=プリマステラ>一番星</r>』\nなんて肩書きもついたら、ねぇ。,
0000000000000,リーリヤ,メイクにファッションにダンスに、\n引っ張りだこみたいだけど……,
0000000000000,リーリヤ,……大丈夫かなぁ？,
0000000000000,清夏,やばっ！\nみんなと話してたらご飯食べてない！,
0000000000000,清夏,昼休みが終わる前に、\nお弁当食べないと～！,
0000000000000,{user},忙しそうですね、清夏さん。,
0000000000000,清夏,ありゃ、Pっち。\n教室まで来るなんて珍しいじゃん。,
0000000000000,{user},『<r\=プリマステラ>一番星</r>』になった清夏さんの様子が\n気になりまして。,
0000000000000,清夏,へー、心配してくれたんだ？,
0000000000000,手毬,ねぇ、あれって……,
0000000000000,咲季,清夏のプロデューサーじゃない。,
0000000000000,ことね,ふーん。仲良さそうじゃん。\nお熱いですなぁ～♪,
0000000000000,清夏,……ちょ、ちょっと恥ずかしいからさ、\n移動しない？,
0000000000000,{user},どうですか、『<r\=プリマステラ>一番星</r>』になってから、\n周りの目が変わったでしょう？,
0000000000000,清夏,ま、そうだね～。,
0000000000000,清夏,あたしが『神童』って呼ばれてた頃に、\n近い感じがする。,
0000000000000,{user},大丈夫ですか？,
0000000000000,清夏,も～、Pっちは心配性だなぁ。,
0000000000000,清夏,あたし、今、楽しいよ。\nいろんな人が頼ってくれるし。,
0000000000000,清夏,自分を変えたいって勇気を出して\nあたしに相談してくれるんだから――,
0000000000000,清夏,その気持ちに応えたいんだ。,
0000000000000,{user},清夏さんらしいですね。,
0000000000000,清夏,それに、決めたからね！,
0000000000000,清夏,あたしらしいやり方で、初星学園を\n盛り上げるんだって！,
0000000000000,{user},立派な志ですが、\n無理はしないでくださいね。,
0000000000000,清夏,りょーかい！,
0000000000000,{user},ところで、清夏さん。\n教師陣から相談が来ています。,
0000000000000,清夏,先生から？,
0000000000000,{user},どうやら清夏さんに憧れた生徒たちが、\nギャル化しているらしく……,
0000000000000,{user},このままでは初星学園のアイドルが\nギャルばかりになってしまう、と。,
0000000000000,清夏,む、難しい問題だね……,
0000000000000,{user},なにやらスカートの短さで、\n競争が始まっているとか……,
0000000000000,清夏,ふ、風紀が乱れちゃうよ！\nあたしが言うことじゃないけど！,
0000000000000,清夏,と、とにかく、あたし、止めてくるね！,
info,adv_cidol-ssmk-3-018_01.txt,,
译者,,,
