id,name,text,trans
0000000000000,ことね,雨夜先輩っ！,
0000000000000,ことね,観ていただけましたか――\nあたしのライブ！,
0000000000000,燕,――ああ。,
0000000000000,燕,見事だ。よくやったな、藤田。,
0000000000000,ことね,嬉しいです……\n先輩に、褒めていただけて。,
0000000000000,燕,私でよければ、いくらでも褒めてやる。,
0000000000000,燕,だから、もっと胸を張って喜べ。,
0000000000000,燕,後輩に敗北し、その上、気を遣われては\n立つ瀬がない。,
0000000000000,燕,……本当に立派になった。,
0000000000000,ことね,雨夜先輩……恥ずかしいですよ……,
0000000000000,燕,こうでもしないと\nイマイチ伝わらんようだからな。,
0000000000000,燕,誇れ。笑え。この私に勝ったんだぞ。,
0000000000000,ことね,――はいっ！！,
0000000000000,ことね,あたしの――勝ちです！！,
0000000000000,燕,それでいい。……藤田。,
0000000000000,燕,次は、本戦でまみえよう。,
0000000000000,ことね,ただいま戻りましたっ！　\nプロデューサー♪,
0000000000000,{user},おかえりなさい、藤田さん。,
0000000000000,{user},さぁ、これで……『<r\=セレクション>選抜試験</r>』が\nすべて終わりました。,
0000000000000,{user},結果は全勝。\n本戦への進出は間違いありません。,
0000000000000,ことね,おぉ～～～！,
0000000000000,ことね,夏の『H.I.F』で敗退してから、\nようやく……やっと……,
0000000000000,ことね,……ここまで戻ってきましたね。,
0000000000000,{user},長く感じましたか？,
0000000000000,ことね,あっという間だったような気もします。\nそれでも……<em\=>ようやく</em>です。,
0000000000000,ことね,……プロデューサー。\nお待たせしました。,
0000000000000,ことね,もう一度、ふたりの夢に……\n挑戦してきます。,
0000000000000,{user},あなたはまた……\n反応に困ることを。,
0000000000000,ことね,あ～、もしかして～。\n……感激してくれてます？,
0000000000000,{user},とても。それと、わくわくしています。,
0000000000000,{user},あなたのプロデュースに夢中で、\nすっかり忘れていました。,
select,,夢が叶うんですね,
0000000000000,ことね,そ～ですよ～♪,
0000000000000,ことね,あなたのおかげで……\nあたしの体調は万全で。\nなんの心配もしないでよくなって。,
0000000000000,ことね,みんなと同じように……\n普通にレッスンが\nできるようになりました。,
0000000000000,ことね,普通にオーディションを受けて、\n普通にライブをして……,
0000000000000,ことね,普通にアイドル、\nやれるようになったんです。,
0000000000000,ことね,この御恩は、\n一生かけても返し切れません。,
0000000000000,ことね,あたしは……\n勝負なんてがらじゃなくて。,
0000000000000,ことね,宿命のライバルはめちゃつよで。\n大好きな憧れのアイドルで。,
0000000000000,ことね,かんけーないです、そんなの。,
0000000000000,ことね,あたしたちの夢をつかむためならぁ～！\nテンションMAXで手を伸ばします！,
0000000000000,{user},良い気迫です。ふっ……\nしかしそれも、ステージに上って、\nファンの顔を見た瞬間。,
0000000000000,{user},忘れてしまうんでしょう？,
0000000000000,ことね,はいっ！,
0000000000000,ことね,もう、後ろめたく思ったりしません。,
0000000000000,ことね,いままでのレッスンとか、\nライバルとの因縁とか、\n大会にかける想いとか……,
0000000000000,ことね,憧れの気持ちとか、\n勝ったときに得られる名声とか、\n収入アップの算段さえも……,
0000000000000,ことね,なにもかも……ライブがはじまれば、\n夢中になって忘れてしまうん\nだとしても。,
0000000000000,ことね,あたしたちが積み重ねてきたすべては、\n消えたりしない。ここにあります。,
0000000000000,{user},一部、不純なのが混じっていましたね。,
0000000000000,ことね,ひひっ～、それがあたしですもん♪,
0000000000000,ことね,夢と希望と欲望こそが、アイドル・\n藤田ことねを輝かせるんです♡,
0000000000000,ことね,って、ワ・ケ・でぇ～～～♪,
0000000000000,ことね,本戦でもっともっと輝けるよーに、\nたくさん褒めてくーださいっ♡,
0000000000000,{user},喜んで。いくらでも。\n褒められれば褒められるほど、\n実力にブーストがかかり。,
0000000000000,{user},儲かれば儲かるほど、\n際限なくテンションを上げていく。,
0000000000000,{user},藤田ことねとは……そういう、\n現金なアイドルなんですから。,
0000000000000,ことね,イマイチ褒められてる気が\nしねーんですけどぉ！　\nもっとわかりやすく褒めてくださいっ！,
0000000000000,{user},では、わかりやすくテンションが\n上がりそうなものをお見せします。,
0000000000000,ことね,なんだろ～わくわくするぅ～♪\n………なんですかコレ？,
0000000000000,{user},六大オーディション『美道場』の\n資料です。,
select,,『二冠』を獲りましょう,
0000000000000,ことね,テンション上がるわけねーだろ！,
0000000000000,{user},なぜです？,
0000000000000,ことね,イヤイヤ……さすが～に、それは……\n無茶ぶりじゃないかな～って。,
0000000000000,ことね,あたし、ダンスほど表現力に\n自信があるわけじゃないですし……\n準備期間もあんまないし……,
0000000000000,{user},十王星南さんは、六大オーディション、\n『VocaL master』、\n『VisuaL master』を制覇し、,
0000000000000,{user},『<r\=にかん>二冠</r>』を獲ったそうですよ。,
0000000000000,ことね,しってます。見出しバーンって、\n記事になってましたし。\nますます好きになっちゃいました♪,
0000000000000,{user},『<r\=ダブルクラウン>二冠</r>』藤田ことね。,
0000000000000,{user},欲しくありませんか、\n十王星南と同じ肩書きが。,
0000000000000,ことね,それは……\nめっちゃ欲しいです……ケド。,
0000000000000,{user},欲しくはありませんか――\n『美道場』の賞金が！,
0000000000000,ことね,め～っちゃ欲しいでぇ～～～～す＄＄＄\n『美道場』！　喜んで挑戦します！！！,
0000000000000,{user},（うーん……このアイドル……\nお金が好きすぎる……）,
0000000000000,ことね,ン～？　な～にか言いたそーな顔\nしてますねぇプロデューサー？,
0000000000000,{user},藤田さんが抱える金銭問題は解決し、\n先日大きな収入もありました。,
0000000000000,{user},なのに……いまだにお金が強い\nモチベーションに繋がるのは、\nどうしてなのか、と。,
0000000000000,ことね,なぁんだ、そんなコトですか。,
0000000000000,ことね,アイドルで稼げるようになってきて。\nあらためて思うんです。おカネとは、\nあればあるほどいいものだって。,
0000000000000,ことね,増やすのが楽しくて、\n増えたのが幸せで、これからもドンドン\n増やしていけるのが嬉しくて――,
0000000000000,ことね,これだけ稼いだから、貯めたから、\nもう満足した、もういらないやって\nそんなふうには思えません。,
0000000000000,ことね,いまのあたしは、\n以前よりもずっとずっとず～っと！\nおカネを愛しているからです！,
0000000000000,ことね,仕事でおカネを稼ぐことが\n大好きだからです！,
0000000000000,ことね,おカネがあれば多くの不幸を\n避けられますし、家族を護れますし、\n人生の選択肢がたくさん増えます。,
0000000000000,ことね,通帳の数字が増えるたび、自分の仕事が\n評価されてるんだって実感できます。,
0000000000000,ことね,この前の賞金が振り込まれてからは、\n家計簿アプリを一日何度も更新して、,
0000000000000,ことね,にやにや眺めちゃうんですよぉ～♡\nハァ……しゅき……♡　\nおカネ……♡　マネー……♡,
0000000000000,ことね,んひひひっ……\nイイですよ……おカネは……,
0000000000000,ことね,全人類に好かれている\n超すごいアイドルですっ♡,
0000000000000,{user},お金がアイドル……\nその発想は……ありませんでした。,
0000000000000,ことね,あっ……呆れちゃいました？,
0000000000000,{user},いいえ。正直な気持ちを\n聞けて良かった。あなたの欲望を\nより深く知れてよかった。,
0000000000000,{user},俺も、あなたとともに稼ぐのが楽しい。\n藤田ことねを億万長者の\nアイドルにする。そのつもりでしたが。,
0000000000000,{user},夢が小さすぎたようです。\nあなたの欲望は果てしない。加えて最近\nファンにもそれがバレつつある。,
0000000000000,ことね,え！？　ウソ！？　バレてます！？,
0000000000000,{user},もはや公言しているも同然です。\nしかし、それが魅力を増してもいる。\n汚い欲が可愛らしく見えてくる。,
0000000000000,ことね,きたないゆーな！　んも～。ビジュアル\n評価重視の『美道場』に挑むなら、\nあの曲でいこうと思うんですケドぉ。,
0000000000000,{user},藤田ことねファンが全員大好きな\nアレですね。――楽しみです。,
0000000000000,{user},回復し、敗北し、再起し、成長し、\n内省を経たいまのあなたが\n『あの曲』を歌ったなら。,
select,,どれだけ可愛いのだろう,
0000000000000,ことね,そんなの決まってますよ――,
0000000000000,ことね,世界一ですッ♡,
info,adv_dear_fktn_032.txt,,
译者,,,
